Poliklinika Sever,http://www.poliklinikasever.cz/,,,,,,,,,,,,,,,,,,,,,,
Medical Help,http://medicalhelp.cz/,,,,,,,,,,,,,,,,,,,,,,
Centrum soustředěné péče,http://www.osobnipecekonevova.cz/,,,,,,,,,,,,,,,,,,,,,,
Poliklinika Vltava,http://www.poliklinikavltava.cz/,,,,,,,,,,,,,,,,,,,,,,
Dentální hygiena Lidická 78,http://hygienadentalni.cz/,,,,,,,,,,,,,,,,,,,,,,
Vicenová Libuše MUDr.,https://euc.cz/nase-zarizeni/kliniky/euc-klinika-ceske-budejovice/tym/mudr-libuse-vicenova/?utm_source=eucklinika_cz&utm_medium=redir&utm_campaign=redirections&,,,,,,,,,,,,,,,,,,,,,,
Poliklinika U Tří Lvů,http://poliklinikautrilvu.cz/,,,,,,,,,,,,,,,,,,,,,,
CENTRUM PREVENTIVNÍ MEDICÍNY s.r.o.,https://www.centrumpreventivnimediciny.com/,,,,,,,,,,,,,,,,,,,,,,
Dentální hygiena,http://hygienadentalni.cz/kontakt,,,,,,,,,,,,,,,,,,,,,,
Petra Voldánová,http://zubarkavoldanova.cz/kontakt/,,,,,,,,,,,,,,,,,,,,,,
MGR. MICHALELA GRUBEROVÁ s.r.o.- Dentální hygiena,http://mudr-vera-gruberova.katalog-stomatologu.cz/,,,,,,,,,,,,,,,,,,,,,,
"Nemocnice Strakonice, a.s.",http://www.nemst.eu/,,,,,,,,,,,,,,,,,,,,,,
Gastroenterologická ambulance MUDr. Dušan Poulíček,http://www.gastroamb.cz/,,,,,,,,,,,,,,,,,,,,,,
KissDent,http://www.kissdent.cz/,,,,,,,,,,,,,,,,,,,,,,
"Dentální centrum Podkovka, s.r.o. - zubař Praha 4",http://www.podkovka.cz/,,,,,,,,,,,,,,,,,,,,,,
Dentario - Váš zubař Praha 4,http://www.dentario.cz/,,,,,,,,,,,,,,,,,,,,,,
Zubař - DobrýDent Dental Studio,http://dobrydent.cz/,,,,,,,,,,,,,,,,,,,,,,
Stomatologická klinika Kvalident,http://www.kvalident.cz/,,,,,,,,,,,,,,,,,,,,,,
Sharkdent s.r.o. - Rodinný zubař Praha 4,http://www.sharkdent.cz/,,,,,,,,,,,,,,,,,,,,,,
STYLE DENT,http://styledent.cz/,,,,,,,,,,,,,,,,,,,,,,
Smile Centrum Vinohrady,https://smilecentrum.cz/kontakt/sc-vinohrady,,,,,,,,,,,,,,,,,,,,,,
Milenium Dent | Zubní ordinace Praha | Dental Clinic Prague,http://www.mileniumdent.cz/,,,,,,,,,,,,,,,,,,,,,,
Stomatologická klinika dSmile,https://www.dsmile.cz/,,,,,,,,,,,,,,,,,,,,,,
DENTIO zubní ordinace,http://dentiopraha.cz/,,,,,,,,,,,,,,,,,,,,,,
Dentální centrum Londýnská,https://www.dclondynska.cz/,,,,,,,,,,,,,,,,,,,,,,
The Clinic | Centrum Stomatologie,http://www.theclinic.cz/,,,,,,,,,,,,,,,,,,,,,,
Zubní centrum MUDr. Jakuba Smrčka,http://www.zuby-smrcek.cz/,,,,,,,,,,,,,,,,,,,,,,
MOJEZUBY s.r.o.- zubní ordinace Praha 3,http://www.mojezuby.cz/,,,,,,,,,,,,,,,,,,,,,,
Stomatologie Budějovická,https://www.stomatologiebudejovicka.cz/,,,,,,,,,,,,,,,,,,,,,,
Artstom s.r.o.,https://www.artstom.cz/,,,,,,,,,,,,,,,,,,,,,,
RABAHDENT s.r.o.,http://www.rabahdent.eu/,,,,,,,,,,,,,,,,,,,,,,
Stomatologická klinika Lazurit,https://www.klinikalazurit.cz/,,,,,,,,,,,,,,,,,,,,,,
"Stomatologie Praha, S.r.o.",https://www.stomatologiepraha.com/,,,,,,,,,,,,,,,,,,,,,,
Zubní Centrum Dentisto,https://www.dentisto.cz/,,,,,,,,,,,,,,,,,,,,,,
Stomatologie Letná,http://www.stomatologie-letna.cz/,,,,,,,,,,,,,,,,,,,,,,
Dentispot s.r.o.,https://www.dentispot.cz/,,,,,,,,,,,,,,,,,,,,,,
ProMag Dental s.r.o,https://zubni-lekar-praha.cz/,,,,,,,,,,,,,,,,,,,,,,
MALO CLINIC Prague,https://maloclinics.cz/,,,,,,,,,,,,,,,,,,,,,,
MediDent,http://www.medident.cz/,,,,,,,,,,,,,,,,,,,,,,
VM-Dent,https://vm-dent.cz/,,,,,,,,,,,,,,,,,,,,,,
Astella s.r.o. | Zubní ordinace Praha 8,https://www.astella.cz/,,,,,,,,,,,,,,,,,,,,,,
Zubní Ordinace Acedental – Praha 7 Holešovice,http://acedental.cz/,,,,,,,,,,,,,,,,,,,,,,
Zubní ordinace SmějSe,https://smejse.com/,,,,,,,,,,,,,,,,,,,,,,
Stomatologické Centrum Praha s.r.o.,http://www.stomacentrum.cz/,,,,,,,,,,,,,,,,,,,,,,
Zubní poliklinika DKI Vratislavova,http://dki.cz/,,,,,,,,,,,,,,,,,,,,,,
Zubní klinika FAdent,http://www.fadent.cz/,,,,,,,,,,,,,,,,,,,,,,
Smart Care - zubní klinika a Ortodoncie,http://www.smart-care.cz/,,,,,,,,,,,,,,,,,,,,,,
Manhartova ZUBÁRNA,http://www.manhartovazubarna.cz/,,,,,,,,,,,,,,,,,,,,,,
Smile Centrum Břevnov - Zubní ordinace Praha 6,https://smilecentrum.cz/kontakt/smile-centrum-brevnov,,,,,,,,,,,,,,,,,,,,,,
Dent Eliášova,https://www.denteliasova.cz/,,,,,,,,,,,,,,,,,,,,,,
Zubní Ordinace Sofident,http://www.sofident.cz/,,,,,,,,,,,,,,,,,,,,,,
FineDent Soukromá zubní klinika,http://www.finedent.cz/,,,,,,,,,,,,,,,,,,,,,,
MDDr. Boris Vasilev,http://dentalnarodni.cz/,,,,,,,,,,,,,,,,,,,,,,
Balcerová Alena MUDr.,http://balcerova.zubarprovas.cz/,,,,,,,,,,,,,,,,,,,,,,
Zubní ambulance. Kosmetologie.,https://confidental.cz/,,,,,,,,,,,,,,,,,,,,,,
Dentální centrum Rosmarin,https://www.dcrosmarin.cz/,,,,,,,,,,,,,,,,,,,,,,
MS Dent - Zubní Ordinace,https://www.msdent.cz/,,,,,,,,,,,,,,,,,,,,,,
CDC zubní klinika,https://www.cdc-klinika.cz/,,,,,,,,,,,,,,,,,,,,,,
Zubní ordinace Oblouková,http://www.obloukova.cz/,,,,,,,,,,,,,,,,,,,,,,
"PROFIDENTAL Prague EU s.r.o. - MUDr. Zuzana Juřinová, MDDr. Klára Almiron",http://mudr-zuzana-jurinova.katalog-stomatologu.cz/,,,,,,,,,,,,,,,,,,,,,,
Zolárek,http://www.dczolarek.cz/,,,,,,,,,,,,,,,,,,,,,,
Stomatologie Vyhlídka,http://www.stomatologievyhlidka.cz/,,,,,,,,,,,,,,,,,,,,,,
"Zubní Lékař Horešovský Mudr., Mašek MUDr. S.r.o.",https://www.znamylekar.cz/miroslav-horesovsky/zubar/praha,,,,,,,,,,,,,,,,,,,,,,
Zubní ordinace Nad Studánkou,http://www.prahazubar.cz/,,,,,,,,,,,,,,,,,,,,,,
Ludana s.r.o.,http://ludana.katalog-stomatologu.cz/,,,,,,,,,,,,,,,,,,,,,,
DENT MEDICO,http://www.dentmedico.cz/,,,,,,,,,,,,,,,,,,,,,,
Centrum zubní péče Černá Labuť,http://www.profizuby.cz/,,,,,,,,,,,,,,,,,,,,,,
SunnyDent s.r.o,http://www.sunnydent.cz/,,,,,,,,,,,,,,,,,,,,,,
Zubní centrum OK-dent s.r.o.,http://ok-dent.cz/,,,,,,,,,,,,,,,,,,,,,,
DENTA-VITA s.r.o.,https://denta-vita.clinic/,,,,,,,,,,,,,,,,,,,,,,
"PERLAN DENTAL CLINIC, s.r.o.",https://praha.dental/cs/,,,,,,,,,,,,,,,,,,,,,,
Clinic Familydents.r.o.,http://www.familydent.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Ladislav Česnek,http://www.cesnekzubar.com/,,,,,,,,,,,,,,,,,,,,,,
Urbánek s.r.o.,http://www.zubni-praha.cz/,,,,,,,,,,,,,,,,,,,,,,
Schill Dental Clinic Praha,http://www.schill.cz/,,,,,,,,,,,,,,,,,,,,,,
Puredent - Privátní zubní praxe a centrum dentální hygieny,http://www.puredent.cz/,,,,,,,,,,,,,,,,,,,,,,
SMILLE Dental Clinic,http://smille.cz/,,,,,,,,,,,,,,,,,,,,,,
"AM Dent Praha, s.r.o. − MUDr. Miroslava Andrašovičová soukromá estetická stomatologie Praha",http://www.amdent.cz/,,,,,,,,,,,,,,,,,,,,,,
MDDr. David Přikryl,https://oteviracka.cz/detail/mddr-david-prikryl-praha-dejvice-zelena-zubni-ordinace/,,,,,,,,,,,,,,,,,,,,,,
Zubní lékař MARYANA KOVALCHUK - Holistic Denta and Physio Centre s.r.o,https://www.znamylekar.cz/maryana-kovalchuk/zubar/praha?address-id=139904#address-id=%5B139904%5D&filters%5Bspecializations%5D%5B%5D=40,,,,,,,,,,,,,,,,,,,,,,
PREVENT Dental Care s.r.o.,http://www.preventdc.cz/,,,,,,,,,,,,,,,,,,,,,,
"Zubní lékaři s.r.o., MDDr. Kateřina Malcová",https://zubnilekari.com/,,,,,,,,,,,,,,,,,,,,,,
Tichý zubař s.r.o.,http://www.tichy-zubar.cz/,,,,,,,,,,,,,,,,,,,,,,
"Zubní klinika Sanadent, s.r.o., MDDr. Sládková",https://www.pavlahabartova.cz/,,,,,,,,,,,,,,,,,,,,,,
Ivana Kostelková,http://www.centrum-zubni-pece.eu/,,,,,,,,,,,,,,,,,,,,,,
DentEye - Soukromá zubní a oční klinika,http://www.denteye.cz/,,,,,,,,,,,,,,,,,,,,,,
Zubní Vršovická s.r.o. MDDr. Veronika Holanová,http://www.zubnivrsovicka.cz/,,,,,,,,,,,,,,,,,,,,,,
Zubní ordinace - MUDr. Jiřina Čechmánková,http://www.zubarordinace.cz/,,,,,,,,,,,,,,,,,,,,,,
"MUDr. Josef Stránský, stomatologie",http://stomatologie-stransky.cz/,,,,,,,,,,,,,,,,,,,,,,
Hardent - dentální hygienistka,http://www.hardent.cz/,,,,,,,,,,,,,,,,,,,,,,
Zubní ordinace Praha 3 Řízek Jan MUDr.,http://www.simplydental.cz/index.php/kontakt,,,,,,,,,,,,,,,,,,,,,,
Vodička Michal MUDr.,http://www.zubniordinace-praha4.cz/,,,,,,,,,,,,,,,,,,,,,,
DOTDENT s.r.o. Dětská zubní ordinace MDDr. Dominika Táborská,https://www.dotdent.cz/,,,,,,,,,,,,,,,,,,,,,,
Zubní Pohotovost,http://www.prahamp.cz/,,,,,,,,,,,,,,,,,,,,,,
zubní ordinace Lopatka,http://www.zubarlopatka.cz/,,,,,,,,,,,,,,,,,,,,,,
Dentaris Praha s.r.o. - Basel Azar DDS. MSc. Ph.D.,https://www.dentarispraha.cz/,,,,,,,,,,,,,,,,,,,,,,
"12 Let zubní ordinace Praha 10 Hostivař, MUDr. Fingerhútt Robin",http://www.zubybezkazu.cz/,,,,,,,,,,,,,,,,,,,,,,
Stomatologie Osmička,http://www.stomatologie8.cz/,,,,,,,,,,,,,,,,,,,,,,
Dentální hygiena - ZUBYZU,https://www.zubyzu.cz/,,,,,,,,,,,,,,,,,,,,,,
Lunident s.r.o.,http://www.lunident.cz/,,,,,,,,,,,,,,,,,,,,,,
Zubní ordinace MUDr. Erika Lenčová,http://www.erikalencova.cz/,,,,,,,,,,,,,,,,,,,,,,
Zubní ordinace MDDr. Ondřej Šváb,https://zubnidrsvab.wordpress.com/,,,,,,,,,,,,,,,,,,,,,,
Zubní lékaři s.r.o. - MDDr. Dan Ulmann,http://www.zubnilekari.com/,,,,,,,,,,,,,,,,,,,,,,
Stomatologie Bílý Zub - Hradešínská - Praha,http://bilyzub.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Ivana Klimešová praktický zubní lékař Praha 1,http://www.doktorka-klimesova.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Blanka ŠUKOVÁ - stomatologie,http://mudr-blanka-sukova.katalog-stomatologu.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Radmila Černá,https://oteviracka.cz/detail/mudr-radmila-cerna-praha-holesovice-frantiska-krizka-zubni-ordinace/,,,,,,,,,,,,,,,,,,,,,,
2MV zuby s.r.o.,https://www.2mvzuby.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Ditta Czolková - Zubní lékařka,http://www.czolkova.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Lenka Krátká - Zubní ordinace Praha 4 (Nepřijimáme nové pacienty),http://mudr-lenka-kratka.katalog-stomatologu.cz/,,,,,,,,,,,,,,,,,,,,,,
VAŠE ZUBNÍ CENTRUM s.r.o.,http://www.vasezubnicentrum.cz/,,,,,,,,,,,,,,,,,,,,,,
Enta Dent s.r.o.,http://www.entadent.cz/,,,,,,,,,,,,,,,,,,,,,,
"Bechynský Martin MUDr., Zubní Lékař",https://www.znamylekar.cz/martin-bechynsky/zubar/usti-nad-labem,,,,,,,,,,,,,,,,,,,,,,
"Medent, s.r.o.",https://www.medent.cz/,,,,,,,,,,,,,,,,,,,,,,
Stomaservis s.r.o.,http://stomaservis.cz/,,,,,,,,,,,,,,,,,,,,,,
Zubní Klinika Vozniakovych,https://www.zubniklinikavozniakovych.cz/,,,,,,,,,,,,,,,,,,,,,,
Dentální studio s.r.o.,http://www.dentalnistudio.cz/,,,,,,,,,,,,,,,,,,,,,,
JR Stomatologie,https://dentistkausti.weebly.com/,,,,,,,,,,,,,,,,,,,,,,
DENTIDO s.r.o. | MDDr. Tereza Rytířová | stomatologie - biorezonance,http://www.dentido.cz/,,,,,,,,,,,,,,,,,,,,,,
City Dental Klinik,http://www.citydentalklinik.cz/,,,,,,,,,,,,,,,,,,,,,,
"MUDr. Martin Konschill, Vojtěch Konschill, DiS.",http://mudr-konschill-martin.katalog-stomatologu.cz/,,,,,,,,,,,,,,,,,,,,,,
Zubní klinika DKI Ústí nad Labem,https://stomatologie.dki.cz/,,,,,,,,,,,,,,,,,,,,,,
Tomadental s.r.o.,https://www.tomadental.cz/,,,,,,,,,,,,,,,,,,,,,,
32 Dent,https://32dent.cz/,,,,,,,,,,,,,,,,,,,,,,
"Vivodent s,r,o.",https://vivodent.cz/,,,,,,,,,,,,,,,,,,,,,,
dent-ul.cz,https://www.dent-ul.cz/,,,,,,,,,,,,,,,,,,,,,,
Dentální hygiena Ústí nad Labem Dental-Adel,http://www.dental-adel.cz/,,,,,,,,,,,,,,,,,,,,,,
Dentální hygiena - Vojtěch Konschill DiS.,http://www.dentalnihygiena-usti.cz/,,,,,,,,,,,,,,,,,,,,,,
Charisma Dental s.r.o.,http://charismadental.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Veronika Pospíšilová,https://zubnipospisilova.cz/,,,,,,,,,,,,,,,,,,,,,,
Medent S.r.o.,https://www.medent.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Blanka Buňová,https://www.znamylekar.cz/blanka-bunova/zubar/usti-nad-labem,,,,,,,,,,,,,,,,,,,,,,
EUC Klinika Ústí nad Labem,https://euc.cz/nase-zarizeni/kliniky/euc-klinika-usti-nad-labem/,,,,,,,,,,,,,,,,,,,,,,
DrFit - Ústí nad Labem,https://www.drfit.cz/usti-nad-labem/,,,,,,,,,,,,,,,,,,,,,,
Zoubek s.r.o.,http://www.zoubeksro.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Ivana Jakabčinová,https://mediqservices.cz/,,,,,,,,,,,,,,,,,,,,,,
Ortodoncie MUDr. Petr Vinš,http://www.ortovin.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Minaříková Jana,http://mudr-minarikova.cz/,,,,,,,,,,,,,,,,,,,,,,
Fyziodiagnostika S.r.o.,https://fyziodiagnostika-s-r-o.reservio.com/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Dagmar Harapátová,https://www.znamylekar.cz/dagmar-harapatova/zubar/usti-nad-labem,,,,,,,,,,,,,,,,,,,,,,
Medusa-Orto,http://www.medusa-orto.cz/,,,,,,,,,,,,,,,,,,,,,,
"Krajská zdravotní, a.s. - Masarykova nemocnice v Ústí nad Labem, o.z.",http://www.kzcr.eu/cz/ul,,,,,,,,,,,,,,,,,,,,,,
"Imura, s.r.o.",http://www.alergologie-ul.cz/,,,,,,,,,,,,,,,,,,,,,,
Zdravotní Středisko Krásné Březno,http://www.orlusti.com/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Lenka Jírová Dragounová,https://www.mudr-jirovadragounova.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Tomáš Schayna,http://www.praktickylekar-usti.cz/,,,,,,,,,,,,,,,,,,,,,,
KARAMED UL s.r.o. MUDr. Zdenka Karamanová,http://www.mudrzdenkakaramanova.cz/,,,,,,,,,,,,,,,,,,,,,,
doktor pro lidi,http://doktorprolidi.cz/,,,,,,,,,,,,,,,,,,,,,,
Centrum zdraví Mariánská,https://www.cz-marianska.cz/,,,,,,,,,,,,,,,,,,,,,,
Bělení zubů,https://belenizubu.com/,,,,,,,,,,,,,,,,,,,,,,
XDENT - Software pro stomatologii a dentální hygienu,http://www.xdent.cz/,,,,,,,,,,,,,,,,,,,,,,
GYNEKOLOGIE TeeS s.r.o.,http://www.teesmedical.cz/,,,,,,,,,,,,,,,,,,,,,,
Dětský A Dorostový Lékař Danielová Marcela MUDr.,http://www.mudrdanielova.cz/,,,,,,,,,,,,,,,,,,,,,,
Pelikán Miroslav MUDr.,https://oteviracka.cz/detail/mudr-miroslav-pelikan-usti-nad-labem-gocarova-rehabilitace/,,,,,,,,,,,,,,,,,,,,,,
Sdružení veterinárních lékařů a služeb Střekov,http://pozivil.sluzby.cz/,,,,,,,,,,,,,,,,,,,,,,
Veterinární Klinika Helion - MVDr. Daniel Petrák,http://www.veterinahelion.cz/,,,,,,,,,,,,,,,,,,,,,,
ORL ordinace - MUDr. Neubauer Roman,http://www.orlusti.com/,,,,,,,,,,,,,,,,,,,,,,
Reality Škutovi,https://www.realityskutovi.cz/?utm_source=business.google.com&utm_medium=organic&utm_campaign=Google-moje-firma,,,,,,,,,,,,,,,,,,,,,,
"Ortotika - Protetika, s.r.o.",http://www.ortotika-protetika.cz/,,,,,,,,,,,,,,,,,,,,,,
DOCTIS Ústí nad Labem,http://www.doctis.cz/,,,,,,,,,,,,,,,,,,,,,,
Emergency,http://www.kzcr.eu/zdravotnicka-pracoviste/emergency.aspx?id=3d260acf-0603-4750-8bfa-56a90a89f984,,,,,,,,,,,,,,,,,,,,,,
CHIRONAX Dental labor s.r.o.,http://www.zubnilaborka.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Martina Grimmová,http://www.alergousti.cz/,,,,,,,,,,,,,,,,,,,,,,
Ústecké Urocentrum,http://www.usteckeurocentrum.cz/,,,,,,,,,,,,,,,,,,,,,,
Masarykova nemocnice - Transfuzní oddělení,http://www.kzcr.eu/cz/cv/pro-pacienty/zdravotnicka-pracoviste/transfuzni,,,,,,,,,,,,,,,,,,,,,,
MOJE AMBULANCE Ústí nad Labem,https://www.mojeambulance.cz/prakticky-lekar-usti-nad-labem,,,,,,,,,,,,,,,,,,,,,,
"Rehabilitace na Skřivánku, s.r.o.",http://rehabilitacenaskrivanku.cz/,,,,,,,,,,,,,,,,,,,,,,
Ord. lékaře specialisty - ORL,https://www.orlusti.cz/,,,,,,,,,,,,,,,,,,,,,,
"Veterina Skřivánek, s.r.o.",http://www.veterinaskrivanek.cz/,,,,,,,,,,,,,,,,,,,,,,
Oční klinika Premium Clinic Ústí nad Labem,https://www.premiumclinic.cz/,,,,,,,,,,,,,,,,,,,,,,
Veterinární klinika a poliklinika - MVDr. Lubomír Vojtek,https://www.veterinavojtek.cz/,,,,,,,,,,,,,,,,,,,,,,
MEDICOM Clinic,https://www.medicomclinic.cz/,,,,,,,,,,,,,,,,,,,,,,
Dr. Max Lékárna,https://www.drmax.cz/lekarny/usti-nad-labem-krusnohorska-3371-2?y_source=1_MjAyMTE5MzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,,,,,,,,,,,,,,,,,,
Dětská neurologie,http://klubicko.dneuro.cz/index.php/kontakt,,,,,,,,,,,,,,,,,,,,,,
Novortop s.r.o.,http://novortop.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Eva Novotná,http://mudr-eva-novotna.modernilekar.cz/,,,,,,,,,,,,,,,,,,,,,,
"Medest, s.r.o. MUDr. Jelena Vojtková",http://www.jelenavojtkova.cz/,,,,,,,,,,,,,,,,,,,,,,
"Dětská neurologie Ústí nad Labem, s.r.o.",https://detskaneurologieustinadlabem8.webnode.cz/,,,,,,,,,,,,,,,,,,,,,,
ESTETICUSTI s.r.o.,https://www.esteticusti.eu/,,,,,,,,,,,,,,,,,,,,,,
Mariánský most,https://wikip.one/PbgMmx,,,,,,,,,,,,,,,,,,,,,,
"PhDr. Jan Benda, Ph.D.",https://www.jan-benda.com/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Eva Moravcová,http://mudrmoravcova.cz/,,,,,,,,,,,,,,,,,,,,,,
klinika MEDILAX : oční klinika - estetická chirurgie,http://www.medilax.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Pavel Kacerovský - ortopedie s.r.o.,https://www.ortopedie-kacerovsky.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Jana Hrbková,https://oteviracka.cz/detail/mudr-jana-hrbkova-usti-nad-labem-klisska-gynekologie/,,,,,,,,,,,,,,,,,,,,,,
Ostrožlík Tomáš - notář,http://www.notaro.cz/,,,,,,,,,,,,,,,,,,,,,,
Dr.mobil.unl,https://drmobilunl.carrd.co/,,,,,,,,,,,,,,,,,,,,,,
Filimadent,http://www.filimadent.cz/kontakty.php,,,,,,,,,,,,,,,,,,,,,,
MUDr. Naděžda Shorná,http://www.stribrniky.cz/diabetologie,,,,,,,,,,,,,,,,,,,,,,
MUDr. Zuzana Hašková - MUDr. Hašková s.r.o.,https://oteviracka.cz/detail/mudr-zuzana-haskova-usti-nad-labem-varsavska-prakticka-lekarka-pro-dospele/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Pavla Kacerovská - NEUROLOGIE s.r.o. - rádi přijmeme milou sestřičku i v důchodovém věku,https://www.neurologie-usti.cz/,,,,,,,,,,,,,,,,,,,,,,
"Krajská zdravotní, a. s. Budova R",http://www.kzcr.eu/,,,,,,,,,,,,,,,,,,,,,,
Psychiatrické oddělení - Masarykova nemocnice Ústí nad Labem,http://www.kzcr.eu/cz/ul/pro-pacienty/zdravotnicka-pracoviste/psychiatrie#utm_source=mapy.cz&utm_medium=ppd&utm_content=hledani&utm_term=Masarykovy%20nemocnice&utm_campaign=firmy.cz-2566285,,,,,,,,,,,,,,,,,,,,,,
VAŠE ZUBNÍ CENTRUM s.r.o.,http://www.vasezubnicentrum.cz/,,,,,,,,,,,,,,,,,,,,,,
Enta Dent s.r.o.,http://www.entadent.cz/,,,,,,,,,,,,,,,,,,,,,,
"Bechynský Martin MUDr., Zubní Lékař",https://www.znamylekar.cz/martin-bechynsky/zubar/usti-nad-labem,,,,,,,,,,,,,,,,,,,,,,
"Medent, s.r.o.",https://www.medent.cz/,,,,,,,,,,,,,,,,,,,,,,
Stomaservis s.r.o.,http://stomaservis.cz/,,,,,,,,,,,,,,,,,,,,,,
Zubní Klinika Vozniakovych,https://www.zubniklinikavozniakovych.cz/,,,,,,,,,,,,,,,,,,,,,,
Dentální studio s.r.o.,http://www.dentalnistudio.cz/,,,,,,,,,,,,,,,,,,,,,,
JR Stomatologie,https://dentistkausti.weebly.com/,,,,,,,,,,,,,,,,,,,,,,
DENTIDO s.r.o. | MDDr. Tereza Rytířová | stomatologie - biorezonance,http://www.dentido.cz/,,,,,,,,,,,,,,,,,,,,,,
City Dental Klinik,http://www.citydentalklinik.cz/,,,,,,,,,,,,,,,,,,,,,,
"MUDr. Martin Konschill, Vojtěch Konschill, DiS.",http://mudr-konschill-martin.katalog-stomatologu.cz/,,,,,,,,,,,,,,,,,,,,,,
Zubní klinika DKI Ústí nad Labem,https://stomatologie.dki.cz/,,,,,,,,,,,,,,,,,,,,,,
Tomadental s.r.o.,https://www.tomadental.cz/,,,,,,,,,,,,,,,,,,,,,,
32 Dent,https://32dent.cz/,,,,,,,,,,,,,,,,,,,,,,
"Vivodent s,r,o.",https://vivodent.cz/,,,,,,,,,,,,,,,,,,,,,,
dent-ul.cz,https://www.dent-ul.cz/,,,,,,,,,,,,,,,,,,,,,,
Dentální hygiena Ústí nad Labem Dental-Adel,http://www.dental-adel.cz/,,,,,,,,,,,,,,,,,,,,,,
Dentální hygiena - Vojtěch Konschill DiS.,http://www.dentalnihygiena-usti.cz/,,,,,,,,,,,,,,,,,,,,,,
Charisma Dental s.r.o.,http://charismadental.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Veronika Pospíšilová,https://zubnipospisilova.cz/,,,,,,,,,,,,,,,,,,,,,,
Medent S.r.o.,https://www.medent.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Blanka Buňová,https://www.znamylekar.cz/blanka-bunova/zubar/usti-nad-labem,,,,,,,,,,,,,,,,,,,,,,
EUC Klinika Ústí nad Labem,https://euc.cz/nase-zarizeni/kliniky/euc-klinika-usti-nad-labem/,,,,,,,,,,,,,,,,,,,,,,
DrFit - Ústí nad Labem,https://www.drfit.cz/usti-nad-labem/,,,,,,,,,,,,,,,,,,,,,,
Zoubek s.r.o.,http://www.zoubeksro.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Ivana Jakabčinová,https://mediqservices.cz/,,,,,,,,,,,,,,,,,,,,,,
Ortodoncie MUDr. Petr Vinš,http://www.ortovin.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Minaříková Jana,http://mudr-minarikova.cz/,,,,,,,,,,,,,,,,,,,,,,
Fyziodiagnostika S.r.o.,https://fyziodiagnostika-s-r-o.reservio.com/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Dagmar Harapátová,https://www.znamylekar.cz/dagmar-harapatova/zubar/usti-nad-labem,,,,,,,,,,,,,,,,,,,,,,
Medusa-Orto,http://www.medusa-orto.cz/,,,,,,,,,,,,,,,,,,,,,,
"Krajská zdravotní, a.s. - Masarykova nemocnice v Ústí nad Labem, o.z.",http://www.kzcr.eu/cz/ul,,,,,,,,,,,,,,,,,,,,,,
"Imura, s.r.o.",http://www.alergologie-ul.cz/,,,,,,,,,,,,,,,,,,,,,,
Zdravotní Středisko Krásné Březno,http://www.orlusti.com/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Lenka Jírová Dragounová,https://www.mudr-jirovadragounova.cz/,,,,,,,,,,,,,,,,,,,,,,
MUDr. Tomáš Schayna,http://www.praktickylekar-usti.cz/,,,,,,,,,,,,,,,,,,,,,,
KARAMED UL s.r.o. MUDr. Zdenka Karamanová,http://www.mudrzdenkakaramanova.cz/,,,,,,,,,,,,,,,,,,,,,,
doktor pro lidi,http://doktorprolidi.cz/,,,,,,,,,,,,,,,,,,,,,,
Centrum zdraví Mariánská,https://www.cz-marianska.cz/,,,,,,,,,,,,,,,,,,,,,,
Bělení zubů,https://belenizubu.com/,,,,,,,,,,,,,,,,,,,,,,
XDENT - Software pro stomatologii a dentální hygienu,http://www.xdent.cz/,,,,,,,,,,,,,,,,,,,,,,
GYNEKOLOGIE TeeS s.r.o.,http://www.teesmedical.cz/,,,,,,,,,,,,,,,,,,,,,,
Dětský A Dorostový Lékař Danielová Marcela MUDr.,http://www.mudrdanielova.cz/,,,,,,,,,,,,,,,,,,,,,,
Pelikán Miroslav MUDr.,https://oteviracka.cz/detail/mudr-miroslav-pelikan-usti-nad-labem-gocarova-rehabilitace/,,,,,,,,,,,,,,,,,,,,,,
